memory_growth,logical_devices,core_freq,gpu_freq,emc_freq,num_cores,scheduler.policy,vm.swappiness,vm.vfs_cache_pressure,vm.dirty_background_ratio,vm.drop_caches,vm.nr_hugepages,vm.overcommit_ratio,vm.overcommit_memory,vm.overcommit_hugepages,kernel.sched_child_runs_first,kernel.sched_rt_runtime_us,vm.dirty_bytes,vm.dirty_background_bytes,vm.dirty_ratio,swap_memory,kernel.max_pids,kernel.sched_latency_ns,kernel.sched_nr_migrate,kernel.cpu_time_max_percent,kernel.sched_time_avg_ms,total_energy_consumption,bug_id,method,num_samples,gain
0.5,2.0,2265600.0,268800.0,1331200000.0,2.0,0.0,100.0,500.0,80.0,0.0,1.0,50.0,1.0,2.0,1.0,950000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,100.0,1000.0,24748,0,Unicorn,23,83.50526199929065
0.9,1.0,1344000.0,1190400.0,2133000000.0,3.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,1.0,2.0,1.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,26696,1,Unicorn,31,83.75790257463387
0.5,2.0,1651200.0,1267200.0,2133000000.0,4.0,0.0,100.0,500.0,10.0,3.0,1.0,50.0,0.0,2.0,1.0,950000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,50.0,1000.0,20820,2,Unicorn,29,86.66629399890932
0.5,2.0,1344000.0,1113600.0,2133000000.0,2.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,256.0,50.0,1000.0,23788,3,Unicorn,27,86.24817902260129
0.9,2.0,2265600.0,268800.0,1331200000.0,3.0,0.0,100.0,100.0,10.0,3.0,1.0,50.0,0.0,2.0,1.0,950000.0,60.0,30.0,5.0,4.0,65536.0,24000000.0,256.0,100.0,2000.0,24015,4,Unicorn,25,85.10568380280495
0.5,2.0,2265600.0,1728000.0,2133000000.0,2.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,65536.0,24000000.0,256.0,100.0,1000.0,21328,5,Unicorn,26,86.37102159257616
0.9,2.0,2035200.0,1420800.0,1331200000.0,3.0,0.0,60.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,1000.0,25967,6,Unicorn,30,84.867895324977
0.5,1.0,2035200.0,2265600.0,1065600000.0,4.0,0.0,60.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,950000.0,60.0,30.0,50.0,1.0,32768.0,96000000.0,256.0,100.0,1000.0,23294,7,Unicorn,31,83.41707306467531
0.9,2.0,1881600.0,883200.0,1331200000.0,2.0,0.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,50.0,2000.0,26160,8,Unicorn,28,83.85657596342271
0.9,2.0,1497600.0,345600.0,1331200000.0,2.0,0.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,50.0,1000.0,24008,9,Unicorn,33,85.85056451758263
0.5,2.0,2112000.0,1728000.0,2133000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,2000.0,24395,10,Unicorn,30,84.03194712031271
0.5,1.0,2265600.0,2112000.0,2133000000.0,2.0,1.0,100.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,18841,11,Unicorn,21,88.36885120476231
0.9,2.0,2035200.0,422400.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,32768.0,24000000.0,256.0,50.0,2000.0,23508,12,Unicorn,30,86.09379518729871
0.9,1.0,1344000.0,1190400.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,32768.0,24000000.0,256.0,100.0,2000.0,24986,13,Unicorn,25,82.66345418984363
0.9,2.0,2112000.0,576000.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,32768.0,96000000.0,128.0,100.0,2000.0,20310,14,Unicorn,20,85.6717234632023
0.9,2.0,2112000.0,115200.0,2133000000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,100.0,1000.0,20444,15,Unicorn,35,86.27551867681159
0.9,1.0,2035200.0,1113600.0,1331200000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,65536.0,24000000.0,256.0,100.0,1000.0,19851,16,Unicorn,31,86.10131860107487
0.9,2.0,2035200.0,499200.0,1866000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,23966,17,Unicorn,24,84.62941497611854
0.5,2.0,1804800.0,2188800.0,1331200000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,100.0,1000.0,28491,18,Unicorn,27,83.63368424279344
0.9,1.0,2188800.0,1958400.0,2133000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,2000.0,25649,19,Unicorn,23,82.26919997595836
0.5,2.0,2265600.0,1190400.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,100.0,2000.0,22461,20,Unicorn,35,84.38079514544833
0.5,2.0,1958400.0,1420800.0,2133000000.0,4.0,1.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,32768.0,24000000.0,128.0,50.0,1000.0,27386,21,Unicorn,21,83.4651465358109
0.5,2.0,2112000.0,345600.0,1331200000.0,1.0,0.0,100.0,100.0,10.0,3.0,1.0,60.0,0.0,1.0,1.0,950000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,50.0,2000.0,19038,22,Unicorn,25,87.79612651606365
0.9,1.0,2035200.0,2112000.0,1331200000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,24000000.0,128.0,100.0,2000.0,22694,23,Unicorn,35,86.20703189021471
0.9,1.0,2188800.0,268800.0,1065600000.0,2.0,0.0,100.0,100.0,80.0,0.0,2.0,50.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,32768.0,96000000.0,128.0,50.0,2000.0,22324,24,Unicorn,33,84.57331904871593
0.9,2.0,1651200.0,576000.0,2133000000.0,4.0,0.0,100.0,100.0,10.0,0.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,50.0,1.0,65536.0,96000000.0,256.0,50.0,1000.0,19751,25,Unicorn,21,88.032791189595
0.5,2.0,1420800.0,2188800.0,1331200000.0,2.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,1.0,2.0,1.0,950000.0,30.0,30.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,20721,26,Unicorn,29,86.88697022185004
0.5,1.0,2265600.0,192000.0,2133000000.0,1.0,1.0,100.0,100.0,10.0,0.0,1.0,60.0,0.0,1.0,0.0,950000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,25310,27,Unicorn,26,82.45559656045911
0.5,1.0,1574400.0,1651200.0,2133000000.0,2.0,1.0,100.0,500.0,80.0,3.0,1.0,50.0,1.0,2.0,0.0,500000.0,30.0,60.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,1000.0,26678,28,Unicorn,26,81.1331666575183
0.5,1.0,2265600.0,2112000.0,2133000000.0,4.0,0.0,60.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,66930,0.0,cbi,279,55.39062492373217
0.5,2.0,2265600.0,2112000.0,1866000000.0,4.0,1.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,66875,1.0,cbi,279,59.31262116716515
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,0.0,60.0,100.0,10.0,0.0,1.0,60.0,1.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,65515,2.0,cbi,279,58.04237518436815
0.5,1.0,2265600.0,2112000.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,75100,3.0,cbi,279,56.58475889513019
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,1.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,67435,4.0,cbi,279,58.176214334463914
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,0.0,60.0,100.0,10.0,0.0,1.0,60.0,1.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,65818,5.0,cbi,279,57.94110555045844
0.5,1.0,2265600.0,2112000.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,73373,6.0,cbi,279,57.242349277141656
0.5,1.0,2265600.0,2112000.0,2133000000.0,4.0,0.0,100.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,65536.0,96000000.0,128.0,50.0,1000.0,55028,7.0,cbi,279,60.82573609525856
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,1.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,69233,8.0,cbi,279,57.27608270931363
0.5,1.0,2265600.0,2112000.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,73837,9.0,cbi,279,56.483177785935865
0.5,1.0,2265600.0,2112000.0,2133000000.0,4.0,0.0,60.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,61252,10.0,cbi,279,59.90673601202682
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,1.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,67813,11.0,cbi,279,58.136877381696635
0.5,1.0,2265600.0,2112000.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,70849,12.0,cbi,279,58.089131156411675
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,0.0,100.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,65536.0,96000000.0,128.0,50.0,1000.0,63151,13.0,cbi,279,56.18265410801308
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,1.0,100.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,32768.0,96000000.0,128.0,50.0,1000.0,63337,14.0,cbi,279,55.31708266808687
0.5,1.0,2265600.0,2112000.0,2133000000.0,4.0,0.0,100.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,64876,15.0,cbi,279,56.44739530800374
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,1.0,100.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,32768.0,96000000.0,128.0,50.0,1000.0,56721,16.0,cbi,279,60.28678113805688
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,0.0,60.0,100.0,10.0,0.0,1.0,60.0,1.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,68363,17.0,cbi,279,56.15541583962248
0.5,1.0,2265600.0,2112000.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,71675,18.0,cbi,279,58.82714955958793
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,0.0,100.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,65536.0,96000000.0,128.0,50.0,1000.0,57518,19.0,cbi,279,60.23859971995685
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,0.0,100.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,65536.0,96000000.0,128.0,50.0,1000.0,64396,20.0,cbi,279,55.219522024232695
0.5,2.0,2265600.0,2112000.0,1866000000.0,4.0,1.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,68254,21.0,cbi,279,58.79026187304598
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,0.0,60.0,100.0,10.0,0.0,1.0,60.0,1.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,62471,22.0,cbi,279,59.954397498950144
0.5,2.0,2265600.0,2112000.0,1866000000.0,4.0,1.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,68920,23.0,cbi,279,58.11177570607197
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,0.0,100.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,100.0,1000.0,64919,24.0,cbi,279,55.138653436820896
0.5,2.0,2265600.0,2112000.0,1866000000.0,4.0,1.0,60.0,500.0,10.0,0.0,1.0,60.0,1.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,68499,25.0,cbi,279,58.49618569672768
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,0.0,60.0,100.0,10.0,0.0,1.0,60.0,1.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,2000.0,63045,26.0,cbi,279,60.102747822814315
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,0.0,100.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,65536.0,96000000.0,128.0,50.0,1000.0,60751,27.0,cbi,279,57.88857948022329
0.5,1.0,2265600.0,2112000.0,1866000000.0,4.0,1.0,100.0,100.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,32768.0,96000000.0,128.0,50.0,1000.0,59293,28.0,cbi,279,58.06765314582175
0.5,2.0,2188800.0,268800.0,600000000.0,2.0,0.0,100.0,500.0,80.0,0.0,1.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,50.0,1.0,32768.0,24000000.0,256.0,100.0,1000.0,77628,0.0,encore,279,48.26032319706381
0.9,1.0,1881600.0,1190400.0,2133000000.0,3.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,500000.0,60.0,60.0,5.0,4.0,65536.0,24000000.0,256.0,100.0,2000.0,80743,1.0,encore,279,50.87519956486602
0.5,2.0,1344000.0,1267200.0,800000000.0,4.0,0.0,60.0,500.0,10.0,3.0,1.0,50.0,0.0,2.0,1.0,950000.0,60.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,1000.0,78029,2.0,encore,279,50.02806217295371
0.5,2.0,115200.0,1113600.0,204000000.0,2.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,1000.0,88122,3.0,encore,279,49.05675264123385
0.9,2.0,2265600.0,268800.0,1065600000.0,3.0,0.0,60.0,100.0,10.0,3.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,80428,4.0,encore,279,50.11784038692466
0.5,2.0,2265600.0,1728000.0,204000000.0,2.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,78306,5.0,encore,279,49.96104730065025
0.9,2.0,1113600.0,1420800.0,600000000.0,3.0,0.0,100.0,100.0,10.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,86667,6.0,encore,279,49.49535503253289
0.5,1.0,729600.0,2265600.0,800000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,1.0,1.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,67589,7.0,encore,279,51.883598839544064
0.9,2.0,192000.0,883200.0,800000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,256.0,50.0,2000.0,81806,8.0,encore,279,49.517242097238466
0.9,2.0,422400.0,345600.0,1065600000.0,2.0,0.0,60.0,100.0,10.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,86553,9.0,encore,279,48.98883333431893
0.5,2.0,729600.0,1728000.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,5.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,74445,10.0,encore,279,51.27109257518671
0.5,1.0,960000.0,2112000.0,1866000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,80846,11.0,encore,279,50.0911917891945
0.9,2.0,1036800.0,422400.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,84423,12.0,encore,279,50.05940407934823
0.9,1.0,729600.0,1190400.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,73807,13.0,encore,279,48.78898436683698
0.9,2.0,960000.0,576000.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,256.0,100.0,2000.0,73409,14.0,encore,279,48.211499148705954
0.9,2.0,1036800.0,115200.0,665600000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,60.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,76021,15.0,encore,279,48.96552559821433
0.9,1.0,1113600.0,1113600.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,69236,16.0,encore,279,51.524401524558904
0.9,2.0,1497600.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,10.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,79878,17.0,encore,279,48.77027495044636
0.5,2.0,268800.0,2188800.0,1866000000.0,1.0,0.0,100.0,500.0,10.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,86081,18.0,encore,279,50.551794366779056
0.9,1.0,1036800.0,1958400.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,70170,19.0,encore,279,51.492446579320784
0.5,2.0,2112000.0,1190400.0,408000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,60.0,1.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,74567,20.0,encore,279,48.146687663534365
0.5,2.0,1651200.0,1420800.0,1331200000.0,4.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,50.0,1000.0,81940,21.0,encore,279,50.527061533058685
0.5,2.0,1267200.0,345600.0,408000000.0,1.0,0.0,100.0,100.0,10.0,3.0,1.0,60.0,0.0,1.0,1.0,950000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,50.0,2000.0,75967,22.0,encore,279,51.30309607342198
0.9,1.0,806400.0,2112000.0,1866000000.0,1.0,0.0,60.0,500.0,80.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,65536.0,24000000.0,256.0,100.0,2000.0,82144,23.0,encore,279,50.07448786418421
0.9,1.0,2035200.0,268800.0,1331200000.0,2.0,0.0,60.0,100.0,80.0,0.0,2.0,60.0,1.0,1.0,0.0,500000.0,60.0,60.0,50.0,1.0,32768.0,96000000.0,256.0,50.0,2000.0,75116,24.0,encore,279,48.092162411008154
0.9,2.0,2112000.0,576000.0,800000000.0,4.0,0.0,60.0,100.0,10.0,0.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,50.0,1.0,32768.0,96000000.0,256.0,50.0,1000.0,81975,25.0,encore,279,50.33102413888161
0.5,2.0,806400.0,2188800.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,50.0,1.0,2.0,1.0,950000.0,30.0,30.0,5.0,1.0,32768.0,24000000.0,128.0,50.0,2000.0,76794,26.0,encore,279,51.401862420575824
0.5,1.0,1267200.0,192000.0,1331200000.0,1.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,1.0,0.0,950000.0,60.0,60.0,5.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,72238,27.0,encore,279,49.926012814478284
0.5,1.0,1651200.0,1651200.0,800000000.0,2.0,1.0,100.0,500.0,80.0,3.0,1.0,60.0,1.0,2.0,0.0,500000.0,30.0,60.0,5.0,1.0,32768.0,24000000.0,256.0,50.0,1000.0,70637,28.0,encore,279,50.04511182199267
0.5,2.0,2188800.0,268800.0,600000000.0,2.0,0.0,100.0,500.0,80.0,0.0,1.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,50.0,1.0,32768.0,24000000.0,256.0,100.0,1000.0,77628,0.0,encore,279,48.26032319706381
0.9,1.0,1881600.0,1190400.0,2133000000.0,3.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,500000.0,60.0,60.0,5.0,4.0,65536.0,24000000.0,256.0,100.0,2000.0,80743,1.0,encore,279,50.87519956486602
0.5,2.0,1344000.0,1267200.0,800000000.0,4.0,0.0,60.0,500.0,10.0,3.0,1.0,50.0,0.0,2.0,1.0,950000.0,60.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,1000.0,78029,2.0,encore,279,50.02806217295371
0.5,2.0,115200.0,1113600.0,204000000.0,2.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,1000.0,88122,3.0,encore,279,49.05675264123385
0.9,2.0,2265600.0,268800.0,1065600000.0,3.0,0.0,60.0,100.0,10.0,3.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,80428,4.0,encore,279,50.11784038692466
0.5,2.0,2265600.0,1728000.0,204000000.0,2.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,78306,5.0,encore,279,49.96104730065025
0.9,2.0,1113600.0,1420800.0,600000000.0,3.0,0.0,100.0,100.0,10.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,86667,6.0,encore,279,49.49535503253289
0.5,1.0,729600.0,2265600.0,800000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,1.0,1.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,67589,7.0,encore,279,51.883598839544064
0.9,2.0,192000.0,883200.0,800000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,256.0,50.0,2000.0,81806,8.0,encore,279,49.517242097238466
0.9,2.0,422400.0,345600.0,1065600000.0,2.0,0.0,60.0,100.0,10.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,86553,9.0,encore,279,48.98883333431893
0.5,2.0,729600.0,1728000.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,5.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,74445,10.0,encore,279,51.27109257518671
0.5,1.0,960000.0,2112000.0,1866000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,80846,11.0,encore,279,50.0911917891945
0.9,2.0,1036800.0,422400.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,84423,12.0,encore,279,50.05940407934823
